Timestamp,BrokerServerTime,UTCTime,AccountMasked,Symbol,Magic,SignalBarTime,Direction,H1_EMA50,H1_EMA200,H1_ADX,M15_EMA20,M15_ATR,Median_ATR,Spread,SignalClose,EntryPrice,StopLoss,TakeProfit,StopDistance,RiskPercentage,RiskMoney,RawVolume,FinalVolume,MinVolume,VolumeStep,EstimatedMargin,DailyLossStatus,WeeklyLossStatus,DrawdownStatus,NewsStatus,SessionStatus,ConnectionOK,DataOK,SessionOK,ExposureOK,DailyLossOK,WeeklyLossOK,DrawdownOK,NewsOK,TrendOK,PullbackOK,BreakoutOK,VolatilityOK,SpreadOK,PriceDistanceOK,StopOK,RiskOK,VolumeOK,MarginOK,OrderCheckOK,RejectionReason,OrderRequestResult,TradeServerRetcode,DealTicket,PositionTicket,ActualEntryPrice,ActualSpread,EstimatedSlippage,ExitPrice,ExitReason,ResultMoney,ResultR
2026.09.07 11:45:00,2026.09.07 11:45:00,2026.09.07 11:45:00,"10****84",XAUUSD,108151,2026.09.07 11:30:00,SELL,4427.69807,4455.25796,38.45,4405.55624,9.48214,7.95607,0.00000,4414.63000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Loss: $0.00 (Max $50.00) | Losses: 0/Max 2","Loss: 0.00% / Max: 20.00%","DD: 11.74% / Max: 20.00% (HWM: $522.02)","BypassedInTester","ActiveSession",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Close[1] (4414.63000) did not close below EMA20[1] (4405.55624)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 12:00:00,2026.09.07 12:00:00,2026.09.07 12:00:00,"10****84",XAUUSD,108151,2026.09.07 11:45:00,SELL,4427.03893,4454.81649,34.08,4406.06422,9.18143,7.95607,0.00000,4410.89000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Loss: $0.00 (Max $50.00) | Losses: 0/Max 2","Loss: 0.00% / Max: 20.00%","DD: 11.74% / Max: 20.00% (HWM: $522.02)","BypassedInTester","ActiveSession",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Close[1] (4410.89000) did not close below EMA20[1] (4406.06422)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 12:15:00,2026.09.07 12:15:00,2026.09.07 12:15:00,"10****84",XAUUSD,108151,2026.09.07 12:00:00,SELL,4427.03893,4454.81649,34.08,4406.54000,8.55714,7.95607,0.00000,4411.06000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Loss: $0.00 (Max $50.00) | Losses: 0/Max 2","Loss: 0.00% / Max: 20.00%","DD: 11.74% / Max: 20.00% (HWM: $522.02)","BypassedInTester","ActiveSession",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Close[1] (4411.06000) did not close below Low[2] (4409.58000)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 12:30:00,2026.09.07 12:30:00,2026.09.07 12:30:00,"10****84",XAUUSD,108151,2026.09.07 12:15:00,SELL,4427.03893,4454.81649,34.08,4406.44000,8.05714,7.95607,0.08000,4405.49000,4405.64000,4424.62000,4329.72000,18.98000,0.25,50.00,0.03,0.02,0.01,0.01,88.11,"Loss: $0.00 (Max $50.00) | Losses: 0/Max 2","Loss: 0.00% / Max: 20.00%","DD: 11.74% / Max: 20.00% (HWM: $522.02)","BypassedInTester","ActiveSession",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"","Executed successfully. Deal: 4, Price: 4405.64000, Vol: 0.02",10009,4,4,4405.64000,0.08000,0.00000,0.00000,"",0.00,0.00
2026.09.07 12:45:00,2026.09.07 12:45:00,2026.09.07 12:45:00,"10****84",XAUUSD,108151,2026.09.07 12:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 13:00:00,2026.09.07 13:00:00,2026.09.07 13:00:00,"10****84",XAUUSD,108151,2026.09.07 12:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 13:15:00,2026.09.07 13:15:00,2026.09.07 13:15:00,"10****84",XAUUSD,108151,2026.09.07 13:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 13:30:00,2026.09.07 13:30:00,2026.09.07 13:30:00,"10****84",XAUUSD,108151,2026.09.07 13:15:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 13:45:00,2026.09.07 13:45:00,2026.09.07 13:45:00,"10****84",XAUUSD,108151,2026.09.07 13:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 14:00:00,2026.09.07 14:00:00,2026.09.07 14:00:00,"10****84",XAUUSD,108151,2026.09.07 13:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 14:15:00,2026.09.07 14:15:00,2026.09.07 14:15:00,"10****84",XAUUSD,108151,2026.09.07 14:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 14:30:00,2026.09.07 14:30:00,2026.09.07 14:30:00,"10****84",XAUUSD,108151,2026.09.07 14:15:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 14:45:00,2026.09.07 14:45:00,2026.09.07 14:45:00,"10****84",XAUUSD,108151,2026.09.07 14:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EA already has an active open position","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 15:00:00,2026.09.07 15:00:00,2026.09.07 15:00:00,"10****84",XAUUSD,108151,2026.09.07 14:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cooldown active: last trade closed at 2026.09.07 14:48, need 1 completed bar","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 15:15:00,2026.09.07 15:15:00,2026.09.07 15:15:00,"10****84",XAUUSD,108151,2026.09.07 15:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","ActiveSession",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cooldown active: last trade closed at 2026.09.07 14:48, need 1 completed bar","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 15:30:00,2026.09.07 15:30:00,2026.09.07 15:30:00,"10****84",XAUUSD,108151,2026.09.07 15:15:00,SELL,4423.28252,4453.01991,29.48,4397.47651,6.72429,7.90643,0.00000,4395.29000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Loss: $0.00 (Max $50.00) | Losses: 0/Max 2","Loss: 0.00% / Max: 20.00%","DD: 6.50% / Max: 20.00% (HWM: $522.02)","BypassedInTester","ActiveSession",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"No M15 candle in shifts 2-4 touched above EMA20","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 15:45:00,2026.09.07 15:45:00,2026.09.07 15:45:00,"10****84",XAUUSD,108151,2026.09.07 15:30:00,SELL,4423.28252,4453.01991,29.48,4397.42731,6.86500,7.90643,0.00000,4396.96000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Loss: $0.00 (Max $50.00) | Losses: 0/Max 2","Loss: 0.00% / Max: 20.00%","DD: 6.50% / Max: 20.00% (HWM: $522.02)","BypassedInTester","ActiveSession",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"No M15 candle in shifts 2-4 touched above EMA20","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 16:00:00,2026.09.07 16:00:00,2026.09.07 16:00:00,"10****84",XAUUSD,108151,2026.09.07 15:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 16:00)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 16:15:00,2026.09.07 16:15:00,2026.09.07 16:15:00,"10****84",XAUUSD,108151,2026.09.07 16:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 16:15)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 16:30:00,2026.09.07 16:30:00,2026.09.07 16:30:00,"10****84",XAUUSD,108151,2026.09.07 16:15:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 16:30)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 16:45:00,2026.09.07 16:45:00,2026.09.07 16:45:00,"10****84",XAUUSD,108151,2026.09.07 16:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 16:45)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 17:00:00,2026.09.07 17:00:00,2026.09.07 17:00:00,"10****84",XAUUSD,108151,2026.09.07 16:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 17:00)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 17:15:00,2026.09.07 17:15:00,2026.09.07 17:15:00,"10****84",XAUUSD,108151,2026.09.07 17:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 17:15)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 17:30:00,2026.09.07 17:30:00,2026.09.07 17:30:00,"10****84",XAUUSD,108151,2026.09.07 17:15:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 17:30)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 17:45:00,2026.09.07 17:45:00,2026.09.07 17:45:00,"10****84",XAUUSD,108151,2026.09.07 17:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 17:45)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 18:00:00,2026.09.07 18:00:00,2026.09.07 18:00:00,"10****84",XAUUSD,108151,2026.09.07 17:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 18:00)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 18:15:00,2026.09.07 18:15:00,2026.09.07 18:15:00,"10****84",XAUUSD,108151,2026.09.07 18:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 18:15)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 18:30:00,2026.09.07 18:30:00,2026.09.07 18:30:00,"10****84",XAUUSD,108151,2026.09.07 18:15:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 18:30)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 18:45:00,2026.09.07 18:45:00,2026.09.07 18:45:00,"10****84",XAUUSD,108151,2026.09.07 18:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 18:45)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 19:00:00,2026.09.07 19:00:00,2026.09.07 19:00:00,"10****84",XAUUSD,108151,2026.09.07 18:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 19:00)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 19:15:00,2026.09.07 19:15:00,2026.09.07 19:15:00,"10****84",XAUUSD,108151,2026.09.07 19:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 19:15)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 19:30:00,2026.09.07 19:30:00,2026.09.07 19:30:00,"10****84",XAUUSD,108151,2026.09.07 19:15:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 19:30)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 19:45:00,2026.09.07 19:45:00,2026.09.07 19:45:00,"10****84",XAUUSD,108151,2026.09.07 19:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 19:45)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 20:00:00,2026.09.07 20:00:00,2026.09.07 20:00:00,"10****84",XAUUSD,108151,2026.09.07 19:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 20:00)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 20:15:00,2026.09.07 20:15:00,2026.09.07 20:15:00,"10****84",XAUUSD,108151,2026.09.07 20:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 20:15)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 20:30:00,2026.09.07 20:30:00,2026.09.07 20:30:00,"10****84",XAUUSD,108151,2026.09.07 20:15:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 20:30)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 20:45:00,2026.09.07 20:45:00,2026.09.07 20:45:00,"10****84",XAUUSD,108151,2026.09.07 20:30:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 20:45)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 21:00:00,2026.09.07 21:00:00,2026.09.07 21:00:00,"10****84",XAUUSD,108151,2026.09.07 20:45:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 21:00)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
2026.09.07 21:15:00,2026.09.07 21:15:00,2026.09.07 21:15:00,"10****84",XAUUSD,108151,2026.09.07 21:00:00,NONE,0.00000,0.00000,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"","","","","OutsideUTCWindow",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Outside UTC session (08:00 - 16:00 UTC, Current: 21:15)","",0,0,0,0.00000,0.00000,0.00000,0.00000,"",0.00,0.00
